,OBJECTID,NAME,X,Y,Parish,Community,Buil_Value,Occupancy,Roof_type,Roof_shape,Constr_typ,Area,class,exposed,geom_id
2236,33835,,-61.3939,15.5883,St._Andrew,Paix Bouche,74517.5,Commercial,Concrete,Flat shape,Concrete,318.451,1.0,100.0,33835
2237,33840,,-61.332,15.4338,St._Joseph,Bellesl,97814.9,Commercial,Concrete,Flat shape,Concrete,256.732,1.0,100.0,33840
2238,33844,,-61.3325,15.4328,St._Joseph,Bellesl,38695.2,Residential,Galvanized,V shape,Concrete,99.2184,1.0,100.0,33844
2239,33845,,-61.3326,15.4326,St._Joseph,Bellesl,25202.0,Residential,Galvanized,V shape,Concrete,107.701,1.0,100.0,33845
2240,33987,,-61.3828,15.3246,St._Paul,Canefield & Morne Daniel,20624.9,Residential,Galvanized,V shape,Concrete,94.5009,1.0,100.0,33987
2241,33988,,-61.3843,15.3252,St._Paul,Canefield & Morne Daniel,16782.2,Residential,Galvanized,V shape,Concrete,128.157,1.0,100.0,33988
2242,34059,,-61.3318,15.4485,St._Joseph,Bellesl,88599.6,Commercial,Concrete,Flat shape,Concrete,232.545,1.0,100.0,34059
2243,34118,,-61.4199,15.4062,St._Joseph,St. Joseph Village,32128.5,Residential,Galvanized,V shape,Concrete,113.328,1.0,100.0,34118
2244,34204,,-61.3396,15.554,St._Andrew,Woodford Hill,25083.0,Residential,Galvanized,Bell shape,Concrete,72.7041,1.0,100.0,34204
2245,34243,,-61.4144,15.3889,St._Paul,Tarou,24668.5,Residential,Galvanized,V shape,Concrete,84.9403,1.0,100.0,34243
2246,34353,,-61.4689,15.5146,St._Peter,Dublanc,15174.5,Residential,Galvanized,V shape,Concrete,84.5375,1.0,100.0,34353
2247,34427,,-61.4075,15.5863,St._Andrew,Paix Bouche,34445.6,Residential,Galvanized,V shape,Concrete,134.527,1.0,100.0,34427
2248,34428,,-61.4074,15.5861,St._Andrew,Paix Bouche,44285.9,Residential,Galvanized,V shape,Concrete,172.958,1.0,50.0,34428
2249,34428,,-61.4074,15.5861,St._Andrew,Paix Bouche,44285.9,Residential,Galvanized,V shape,Concrete,172.958,2.0,50.0,34428
2250,34429,,-61.4074,15.5862,St._Andrew,Paix Bouche,35135.4,Residential,Galvanized,V shape,Concrete,82.3327,1.0,100.0,34429
2251,34432,,-61.4088,15.5862,St._Andrew,Dos D'Ane,14926.6,Residential,Galvanized,V shape,Concrete,135.389,1.0,100.0,34432
2252,34433,,-61.4085,15.5859,St._Andrew,Dos D'Ane,8621.46,Residential,Galvanized,Bell shape,Concrete,46.9195,1.0,100.0,34433
2253,34434,,-61.4092,15.5848,St._Andrew,Dos D'Ane,12087.3,Residential,Galvanized,Bell shape,Concrete,65.7811,2.0,100.0,34434
2254,34435,,-61.4115,15.5839,St._Andrew,Dos D'Ane,12264.4,Residential,Galvanized,Bell shape,Concrete,66.745,1.0,100.0,34435
2255,34439,,-61.4117,15.584,St._Andrew,Dos D'Ane,13499.9,Residential,Galvanized,Bell shape,Concrete,73.4687,1.0,100.0,34439
2256,34447,,-61.4125,15.5839,St._Andrew,Dos D'Ane,11056.3,Residential,Galvanized,Bell shape,Concrete,60.1703,1.0,100.0,34447
2257,34448,,-61.4126,15.584,St._Andrew,Dos D'Ane,18360.9,Residential,Galvanized,V shape,Concrete,99.9236,1.0,100.0,34448
2258,34450,,-61.4128,15.5841,St._Andrew,Dos D'Ane,17331.3,Residential,Galvanized,V shape,Concrete,157.2,1.0,100.0,34450
2259,34451,,-61.4128,15.5842,St._Andrew,Dos D'Ane,13633.7,Residential,Galvanized,V shape,Concrete,123.662,1.0,100.0,34451
2260,34455,,-61.4125,15.5843,St._Andrew,Dos D'Ane,94993.2,Commercial,Concrete,Flat shape,Concrete,216.287,1.0,100.0,34455
2261,34469,,-61.4126,15.5853,St._Andrew,Dos D'Ane,13626.5,Residential,Galvanized,Bell shape,Concrete,74.1579,1.0,100.0,34469
2262,34525,,-61.411,15.5834,St._Andrew,Dos D'Ane,19402.8,Residential,Galvanized,V shape,Concrete,175.989,1.0,100.0,34525
2263,34527,,-61.4107,15.5837,St._Andrew,Dos D'Ane,13419.6,Residential,Galvanized,Bell shape,Concrete,73.0318,1.0,100.0,34527
2264,34528,,-61.4105,15.5838,St._Andrew,Dos D'Ane,7582.7,Residential,Galvanized,Bell shape,Concrete,41.2664,1.0,100.0,34528
2265,34537,,-61.4575,15.559,St._John,Picard,106259.0,Commercial,Concrete,Flat shape,Concrete,298.899,1.0,100.0,34537
2266,34538,,-61.4577,15.5587,St._John,Picard,71247.2,Commercial,Concrete,Flat shape,Concrete,200.414,1.0,100.0,34538
2267,34542,,-61.4554,15.5594,St._John,Picard,21009.3,Residential,Galvanized,V shape,Concrete,91.1468,1.0,100.0,34542
2268,34543,,-61.4612,15.5516,St._John,Picard,18219.8,Residential,Galvanized,V shape,Concrete,131.741,1.0,100.0,34543
2269,34569,,-61.3529,15.3783,St._Paul,Layou Valley Area,149280.0,Commercial,Concrete,Flat shape,Concrete,301.575,1.0,100.0,34569
2270,34655,,-61.3766,15.2973,St._Luke,Kings Hill,14112.8,Commercial,Galvanized,V shape,Wood,19.7658,1.0,100.0,34655
2271,34659,,-61.3794,15.302,St._Luke,Bath Estate & Elmshall,32977.4,Residential,Galvanized,V shape,Concrete,174.761,1.0,33.33333333333333,34659
2272,34659,,-61.3794,15.302,St._Luke,Bath Estate & Elmshall,32977.4,Residential,Galvanized,V shape,Concrete,174.761,2.0,66.66666666666666,34659
2273,34660,,-61.3797,15.3023,St._Luke,Bath Estate & Elmshall,23193.9,Residential,Galvanized,V shape,Concrete,122.914,2.0,100.0,34660
2274,34661,,-61.3798,15.3025,St._Luke,Bath Estate & Elmshall,81169.7,Commercial,Concrete,Flat shape,Concrete,200.419,2.0,100.0,34661
2275,34672,,-61.378,15.2964,St._Luke,Kings Hill,13573.3,Residential,Galvanized,Bell shape,Concrete,45.8557,1.0,100.0,34672
2276,34689,,-61.3995,15.3688,St._Paul,Mahaut,62581.9,Commercial,Concrete,Flat shape,Concrete,209.444,1.0,100.0,34689
2277,34702,,-61.3952,15.3621,St._Paul,Mahaut,16200.0,Residential,Galvanized,V shape,Concrete,147.139,1.0,100.0,34702
2278,34704,,-61.3949,15.3622,St._Paul,Mahaut,15826.8,Residential,Galvanized,V shape,Concrete,143.749,1.0,100.0,34704
2279,34705,,-61.3948,15.3621,St._Paul,Mahaut,16081.1,Residential,Galvanized,V shape,Concrete,87.6355,1.0,100.0,34705
2280,34718,,-61.4592,15.553,St._John,Picard,24232.7,Residential,Galvanized,V shape,Concrete,175.218,1.0,100.0,34718
2281,34738,,-61.4017,15.3669,St._Paul,Mahaut,79927.7,Industry,Galvanized,V shape,Concrete,185.404,2.0,100.0,34738
2282,34739,,-61.4021,15.3673,St._Paul,Mahaut,217786.0,Industry,Concrete,Flat shape,Concrete,505.187,1.0,100.0,34739
2283,34740,,-61.4025,15.3685,St._Paul,Mahaut,47284.2,Residential,Galvanized,V shape,Concrete,94.948,2.0,100.0,34740
2284,34749,,-61.3954,15.3592,St._Paul,Mahaut,41663.5,Residential,Galvanized,V shape,Concrete,83.6615,1.0,100.0,34749
2285,34788,,-61.4075,15.4054,St._Joseph,Warner,13725.8,Residential,Galvanized,Bell shape,Concrete,57.5505,1.0,100.0,34788
2286,34822,,-61.3977,15.3618,St._Paul,Mahaut,29478.5,Residential,Galvanized,Bell shape,Concrete,59.1937,1.0,100.0,34822
2287,34843,,-61.402,15.3657,St._Paul,Mahaut,61799.5,Industry,Galvanized,V shape,Concrete,86.0119,1.0,100.0,34843
2288,34844,,-61.4013,15.3662,St._Paul,Mahaut,64176.1,Industry,Galvanized,V shape,Concrete,89.3198,1.0,100.0,34844
2289,34845,,-61.4012,15.3666,St._Paul,Mahaut,90309.4,Industry,Concrete,Flat shape,Concrete,209.486,1.0,100.0,34845
2290,34846,,-61.4016,15.3671,St._Paul,Mahaut,145124.0,Industry,Concrete,Flat shape,Concrete,336.637,2.0,100.0,34846
2291,34881,,-61.4022,15.4056,St._Joseph,Warner,15286.9,Commercial,Galvanized,V shape,Wood,19.725,2.0,100.0,34881
2292,35073,,-61.3963,15.3607,St._Paul,Mahaut,17658.8,Residential,Galvanized,V shape,Wood,35.4595,1.0,100.0,35073
2293,35098,,-61.3955,15.3617,St._Paul,Mahaut,11036.3,Residential,Galvanized,V shape,Concrete,100.239,1.0,100.0,35098
2294,35129,,-61.3969,15.3625,St._Paul,Mahaut,11794.6,Residential,Galvanized,Bell shape,Concrete,64.2756,1.0,100.0,35129
2295,35130,,-61.3969,15.3625,St._Paul,Mahaut,15737.9,Residential,Galvanized,V shape,Concrete,85.7652,1.0,100.0,35130
2296,35133,,-61.3971,15.3625,St._Paul,Mahaut,16983.5,Residential,Galvanized,V shape,Concrete,92.553,1.0,100.0,35133
2297,35134,,-61.3967,15.3627,St._Paul,Mahaut,12788.7,Residential,Galvanized,Bell shape,Concrete,69.6931,1.0,100.0,35134
2298,35138,,-61.3961,15.3632,St._Paul,Mahaut,11212.0,Residential,Galvanized,V shape,Concrete,101.835,1.0,100.0,35138
2299,35139,,-61.3961,15.3636,St._Paul,Mahaut,16807.0,Residential,Galvanized,V shape,Concrete,152.652,1.0,100.0,35139
2300,35145,,-61.3958,15.3638,St._Paul,Mahaut,13703.8,Residential,Galvanized,Bell shape,Concrete,74.6801,1.0,100.0,35145
2301,35238,,-61.4245,15.4057,St._Joseph,St. Joseph Village,31868.0,Residential,Galvanized,V shape,Concrete,112.409,1.0,100.0,35238
2302,35239,,-61.4244,15.4058,St._Joseph,St. Joseph Village,34111.3,Residential,Galvanized,Bell shape,Concrete,72.1933,1.0,100.0,35239
2303,35243,,-61.4245,15.4058,St._Joseph,St. Joseph Village,21165.8,Residential,Galvanized,Bell shape,Concrete,44.7953,1.0,100.0,35243
2304,35244,,-61.4243,15.4057,St._Joseph,St. Joseph Village,29369.8,Residential,Galvanized,V shape,Concrete,103.597,1.0,100.0,35244
2305,35245,,-61.4243,15.4058,St._Joseph,St. Joseph Village,40061.7,Residential,Galvanized,V shape,Concrete,84.7868,1.0,100.0,35245
2306,35246,,-61.4243,15.4059,St._Joseph,St. Joseph Village,39023.2,Residential,Galvanized,V shape,Concrete,82.5889,1.0,100.0,35246
2307,35247,,-61.4244,15.4059,St._Joseph,St. Joseph Village,40199.7,Residential,Galvanized,V shape,Concrete,85.0789,1.0,100.0,35247
2308,35250,,-61.4243,15.406,St._Joseph,St. Joseph Village,23808.6,Residential,Galvanized,Bell shape,Concrete,50.3886,1.0,100.0,35250
2309,35251,,-61.4243,15.406,St._Joseph,St. Joseph Village,43871.3,Residential,Galvanized,V shape,Concrete,92.8492,1.0,100.0,35251
2310,35252,,-61.4242,15.4057,St._Joseph,St. Joseph Village,37675.2,Residential,Galvanized,Bell shape,Concrete,79.7356,1.0,100.0,35252
2311,35255,,-61.4242,15.406,St._Joseph,St. Joseph Village,27663.0,Residential,Galvanized,Bell shape,Concrete,58.546,1.0,100.0,35255
2312,35260,,-61.4241,15.4058,St._Joseph,St. Joseph Village,36129.2,Residential,Galvanized,V shape,Concrete,127.44,1.0,100.0,35260
2313,35261,,-61.424,15.4059,St._Joseph,St. Joseph Village,24409.4,Residential,Galvanized,Bell shape,Concrete,51.6601,1.0,100.0,35261
2314,35265,,-61.4241,15.4059,St._Joseph,St. Joseph Village,28509.0,Residential,Galvanized,Bell shape,Concrete,60.3363,1.0,100.0,35265
2315,35267,,-61.424,15.406,St._Joseph,St. Joseph Village,38849.1,Residential,Galvanized,V shape,Concrete,82.2203,1.0,100.0,35267
2316,35268,,-61.4239,15.4061,St._Joseph,St. Joseph Village,39027.2,Residential,Galvanized,V shape,Concrete,82.5973,1.0,100.0,35268
2317,35269,,-61.4241,15.406,St._Joseph,St. Joseph Village,45937.8,Residential,Galvanized,V shape,Concrete,97.2226,1.0,100.0,35269
2318,35271,,-61.4237,15.4059,St._Joseph,St. Joseph Village,49830.2,Residential,Galvanized,V shape,Wood,35.6567,1.0,100.0,35271
2319,35272,Seventh-Day Adventist School,-61.4238,15.406,St._Joseph,St. Joseph Village,24926.5,School,Galvanized,V shape,Concrete,42.7311,1.0,100.0,35272
2320,35273,,-61.4235,15.406,St._Joseph,St. Joseph Village,37255.3,Residential,Galvanized,V shape,Concrete,131.412,1.0,100.0,35273
2321,35276,,-61.4235,15.4057,St._Joseph,St. Joseph Village,45796.6,Residential,Galvanized,V shape,Concrete,96.9241,1.0,100.0,35276
2322,35277,,-61.4234,15.4058,St._Joseph,St. Joseph Village,45047.6,Residential,Galvanized,V shape,Concrete,95.339,1.0,100.0,35277
2323,35278,,-61.4234,15.4059,St._Joseph,St. Joseph Village,29962.0,Residential,Galvanized,V shape,Concrete,105.686,1.0,100.0,35278
2324,35279,,-61.4232,15.4059,St._Joseph,St. Joseph Village,34638.3,Residential,Galvanized,V shape,Concrete,122.181,1.0,100.0,35279
2325,35280,,-61.4232,15.406,St._Joseph,St. Joseph Village,32459.3,Residential,Galvanized,Bell shape,Concrete,68.6967,1.0,100.0,35280
2326,35281,,-61.4233,15.4061,St._Joseph,St. Joseph Village,36518.5,Residential,Galvanized,Bell shape,Concrete,77.2876,1.0,100.0,35281
2327,35282,,-61.4233,15.4062,St._Joseph,St. Joseph Village,35417.4,Residential,Galvanized,V shape,Concrete,124.929,1.0,100.0,35282
2328,35283,,-61.4233,15.4062,St._Joseph,St. Joseph Village,27461.1,Residential,Galvanized,Bell shape,Concrete,58.1187,1.0,100.0,35283
2329,35288,,-61.4231,15.4061,St._Joseph,St. Joseph Village,209337.0,Commercial,Concrete,Flat shape,Concrete,249.657,1.0,100.0,35288
2330,35289,,-61.423,15.4061,St._Joseph,St. Joseph Village,102821.0,Residential,Galvanized,V shape,Concrete,122.625,1.0,100.0,35289
2331,35290,,-61.4229,15.4062,St._Joseph,St. Joseph Village,104128.0,Residential,Galvanized,V shape,Concrete,124.184,1.0,100.0,35290
2332,35291,,-61.423,15.4063,St._Joseph,St. Joseph Village,131955.0,Residential,Galvanized,V shape,Concrete,94.422,1.0,100.0,35291
2333,35293,,-61.4231,15.4063,St._Joseph,St. Joseph Village,117733.0,Residential,Galvanized,V shape,Concrete,84.2454,1.0,100.0,35293
2334,35294,,-61.4232,15.4063,St._Joseph,St. Joseph Village,42784.7,Residential,Galvanized,V shape,Wood,30.6152,1.0,100.0,35294
2335,35299,,-61.4227,15.4061,St._Joseph,St. Joseph Village,75779.9,Residential,Galvanized,Bell shape,Concrete,54.2253,1.0,100.0,35299
2336,35301,,-61.4228,15.4064,St._Joseph,St. Joseph Village,119744.0,Residential,Galvanized,V shape,Concrete,85.6843,1.0,100.0,35301
2337,35302,,-61.4229,15.4064,St._Joseph,St. Joseph Village,97829.5,Residential,Galvanized,Bell shape,Concrete,70.003,1.0,100.0,35302
2338,35305,,-61.4227,15.4064,St._Joseph,St. Joseph Village,105243.0,Residential,Galvanized,Bell shape,Concrete,75.3081,1.0,100.0,35305
2339,35307,,-61.4226,15.4064,St._Joseph,St. Joseph Village,95621.7,Residential,Galvanized,Bell shape,Concrete,68.4236,1.0,100.0,35307
2340,35309,,-61.4227,15.4065,St._Joseph,St. Joseph Village,56794.3,Residential,Galvanized,Bell shape,Concrete,40.6399,1.0,100.0,35309
2341,35310,,-61.4228,15.4065,St._Joseph,St. Joseph Village,87072.4,Residential,Galvanized,V shape,Concrete,103.843,1.0,100.0,35310
2342,35311,,-61.4228,15.4066,St._Joseph,St. Joseph Village,105446.0,Residential,Galvanized,V shape,Concrete,125.755,1.0,100.0,35311
2343,35315,,-61.4228,15.4068,St._Joseph,St. Joseph Village,49564.0,Residential,Galvanized,V shape,Concrete,174.829,1.0,100.0,35315
2344,35321,,-61.3654,15.3087,St._George,Louisville,13478.7,Residential,Galvanized,V shape,Concrete,82.5651,1.0,100.0,35321
2345,35322,,-61.3676,15.3064,St._George,Louisville,15648.0,Residential,Galvanized,V shape,Concrete,95.8532,2.0,100.0,35322
2346,35342,Astaphans Home & Building,-61.387,15.3142,St._Luke,Fond Cole,280842.0,Commercial,Galvanized,V shape,Concrete,972.114,1.0,100.0,35342
2347,35343,Astaphans Home & Building,-61.387,15.3139,St._Luke,Fond Cole,144642.0,Commercial,Galvanized,V shape,Concrete,250.333,1.0,100.0,35343
2348,35362,,-61.3881,15.3144,St._Luke,Goodwill,38518.4,Residential,Galvanized,Bell shape,Concrete,64.117,1.0,100.0,35362
2349,35406,,-61.3319,15.434,St._Joseph,Bellesl,35779.5,Residential,Galvanized,V shape,Concrete,91.7424,2.0,100.0,35406
2350,35407,,-61.3318,15.4341,St._Joseph,Bellesl,13423.1,Residential,Galvanized,V shape,Wood,21.1388,1.0,100.0,35407
2351,35429,,-61.4279,15.4212,St._Joseph,St. Joseph Village,27340.0,Residential,Galvanized,Bell shape,Concrete,57.8624,1.0,100.0,35429
2352,35444,,-61.429,15.4205,St._Joseph,St. Joseph Village,177131.0,Commercial,Concrete,Flat shape,Concrete,211.248,1.0,100.0,35444
2353,35449,,-61.338,15.4188,St._Joseph,Bellesl,16888.1,Residential,Galvanized,Bell shape,Concrete,43.3027,1.0,100.0,35449
2354,35584,,-61.3765,15.2578,St._Luke,Pointe Michel,24439.2,Residential,Galvanized,V shape,Concrete,83.1265,1.0,100.0,35584
2355,35587,,-61.3756,15.259,St._Luke,Pointe Michel,20696.4,Residential,Galvanized,V shape,Wood,38.6127,1.0,100.0,35587
2356,35612,,-61.4572,15.5783,St._John,Portsmouth,43312.0,Residential,Galvanized,V shape,Concrete,98.9987,1.0,100.0,35612
2357,35618,,-61.4571,15.5784,St._John,Portsmouth,36663.1,Residential,Galvanized,V shape,Concrete,83.8013,1.0,100.0,35618
2358,35679,,-61.4236,15.4198,St._Joseph,St. Joseph Village,32912.4,Residential,Galvanized,V shape,Concrete,116.093,1.0,100.0,35679
2359,35718,,-61.3802,15.3027,St._Luke,Roseau,210514.0,Commercial,Concrete,Flat shape,Concrete,252.87,2.0,100.0,35718
2360,35719,,-61.3796,15.3018,St._Luke,Roseau,18887.8,Residential,Galvanized,Bell shape,Concrete,40.4233,1.0,100.0,35719
2361,35755,,-61.3979,15.3746,St._Paul,Jimmit,27915.8,Residential,Galvanized,V shape,Concrete,94.9516,1.0,50.0,35755
2362,35755,,-61.3979,15.3746,St._Paul,Jimmit,27915.8,Residential,Galvanized,V shape,Concrete,94.9516,2.0,50.0,35755
2363,35758,,-61.3988,15.3724,St._Paul,Jimmit,16152.1,Residential,Galvanized,Bell shape,Concrete,54.939,2.0,100.0,35758
2364,35759,,-61.3986,15.374,St._Paul,Jimmit,20006.8,Residential,Galvanized,V shape,Concrete,113.417,1.0,50.0,35759
2365,35759,,-61.3986,15.374,St._Paul,Jimmit,20006.8,Residential,Galvanized,V shape,Concrete,113.417,2.0,50.0,35759
2366,35786,,-61.3528,15.3283,St._George,Trafalgar & Shawford,17819.2,Residential,Galvanized,V shape,Concrete,108.986,1.0,100.0,35786
2367,35816,,-61.4627,15.4855,St._Peter,Colihaut,12233.9,Residential,Galvanized,Bell shape,Concrete,66.1292,1.0,100.0,35816
2368,35817,,-61.4618,15.4857,St._Peter,Colihaut,68414.0,Hospital,Galvanized,V shape,Concrete,124.389,1.0,100.0,35817
2369,35818,,-61.4628,15.4852,St._Peter,Colihaut,7463.51,Residential,Galvanized,Bell shape,Concrete,40.3433,1.0,100.0,35818
2370,35820,,-61.4628,15.4851,St._Peter,Colihaut,8629.0,Residential,Galvanized,Bell shape,Concrete,46.6432,1.0,100.0,35820
2371,35825,,-61.4626,15.4852,St._Peter,Colihaut,12318.1,Residential,Galvanized,V shape,Concrete,110.974,1.0,100.0,35825
2372,35826,,-61.4626,15.4847,St._Peter,Colihaut,13053.4,Residential,Galvanized,Bell shape,Concrete,70.5588,1.0,100.0,35826
2373,35827,,-61.4628,15.4849,St._Peter,Colihaut,10501.4,Residential,Galvanized,Bell shape,Concrete,56.7644,1.0,100.0,35827
2374,35828,,-61.4627,15.4848,St._Peter,Colihaut,14824.4,Residential,Galvanized,V shape,Concrete,80.1316,1.0,100.0,35828
2375,35829,,-61.4625,15.4847,St._Peter,Colihaut,9820.06,Residential,Galvanized,Bell shape,Concrete,53.0814,1.0,100.0,35829
2376,35836,,-61.4617,15.4854,St._Peter,Colihaut,13030.8,Residential,Galvanized,Bell shape,Concrete,70.4369,1.0,100.0,35836
2377,35848,,-61.3924,15.3765,St._Paul,Jimmit,120180.0,Commercial,Concrete,Flat shape,Concrete,276.753,1.0,100.0,35848
2378,35854,,-61.3988,15.373,St._Paul,Jimmit,13166.1,Residential,Galvanized,Bell shape,Concrete,44.7826,2.0,100.0,35854
2379,35856,,-61.3985,15.3738,St._Paul,Jimmit,18581.4,Residential,Galvanized,V shape,Concrete,105.337,1.0,100.0,35856
2380,35857,,-61.3982,15.3743,St._Paul,Jimmit,17518.5,Residential,Galvanized,Bell shape,Concrete,59.5866,1.0,100.0,35857
2381,35981,,-61.3251,15.2636,St._Patrick,Pichelin,16707.2,Residential,Galvanized,V shape,Wood,37.971,1.0,100.0,35981
2382,35987,,-61.3252,15.2648,St._Patrick,Pichelin,16056.2,Residential,Galvanized,V shape,Wood,36.4914,1.0,100.0,35987
2383,36017,,-61.3968,15.4119,St._Joseph,Warner,16235.3,Residential,Galvanized,V shape,Concrete,113.454,1.0,100.0,36017
2384,36018,,-61.3969,15.4119,St._Joseph,Warner,25766.7,Residential,Galvanized,V shape,Concrete,180.061,1.0,100.0,36018
2385,36030,,-61.457,15.5572,St._John,Picard,22127.2,Residential,Galvanized,V shape,Concrete,95.9965,1.0,100.0,36030
2386,36306,,-61.4641,15.485,,Colihaut,12544.0,Residential,Galvanized,Bell shape,Concrete,67.8052,1.0,100.0,36306
2387,36308,,-61.464,15.4849,St._Peter,Colihaut,10636.2,Residential,Galvanized,Bell shape,Concrete,57.4932,1.0,100.0,36308
2388,36312,,-61.463,15.485,St._Peter,Colihaut,12647.6,Residential,Galvanized,Bell shape,Concrete,68.3655,1.0,100.0,36312
2389,36314,,-61.4625,15.485,St._Peter,Colihaut,12830.4,Residential,Galvanized,Bell shape,Concrete,69.3533,1.0,100.0,36314
2390,36321,,-61.351,15.5922,St._Andrew,Calibishie,18047.4,Residential,Galvanized,V shape,Wood,24.0632,1.0,100.0,36321
2391,36489,,-61.3962,15.6006,St._Andrew,Thibaude,46460.1,Residential,Galvanized,Bell shape,Concrete,75.853,1.0,100.0,36489
2392,36495,,-61.3981,15.5993,St._Andrew,Thibaude,23162.8,Residential,Galvanized,Bell shape,Concrete,76.1936,1.0,100.0,36495
2393,36511,Silverlining Car Rentals,-61.4554,15.5704,St._John,Glanvillia,35763.9,Commercial,Galvanized,V shape,Concrete,126.018,1.0,100.0,36511
2394,36551,,-61.3945,15.5904,St._Andrew,Paix Bouche,30000.7,Residential,Galvanized,V shape,Concrete,128.208,1.0,100.0,36551
2395,36570,,-61.3948,15.5886,St._Andrew,Paix Bouche,11983.0,Residential,Galvanized,V shape,Wood,30.7255,1.0,100.0,36570
2396,36572,,-61.3935,15.5871,St._Andrew,Belmanier,12482.4,Commercial,Galvanized,V shape,Wood,14.8071,1.0,100.0,36572
2397,36573,,-61.3995,15.587,St._Andrew,Paix Bouche,34079.5,Residential,Galvanized,V shape,Concrete,133.097,2.0,100.0,36573
2398,36652,,-61.3491,15.2319,St._Mark,Soufriere,24038.4,Residential,Galvanized,V shape,Concrete,106.695,1.0,100.0,36652
2399,36705,,-61.3036,15.246,St._Patrick,Grandbay,36259.0,Residential,Galvanized,V shape,Wood,36.4871,1.0,100.0,36705
2400,36729,,-61.4623,15.4859,St._Peter,Colihaut,15193.5,Residential,Galvanized,V shape,Concrete,82.1268,1.0,100.0,36729
2401,36730,,-61.4613,15.4858,St._Peter,Colihaut,7986.34,Residential,Galvanized,Bell shape,Concrete,43.1694,1.0,100.0,36730
2402,36731,,-61.4614,15.4858,St._Peter,Colihaut,5779.7,Commercial,Galvanized,V shape,Wood,10.9257,1.0,100.0,36731
2403,36733,,-61.4615,15.4857,St._Peter,Colihaut,18300.9,Residential,Galvanized,V shape,Concrete,98.9238,1.0,100.0,36733
2404,36742,,-61.462,15.4859,St._Peter,Colihaut,88999.0,Commercial,Concrete,Flat shape,Concrete,280.4,1.0,100.0,36742
